Type,ICAO Code,IATA Code,Name,Latitude [Deg],longitude [Deg],Country Code
medium_airport,LFRO,LAI,Lannion-Côte de Granit Airport,48.754398,-3.47166,FR
medium_airport,LFRQ,UIP,Quimper-Cornouaille Airport,47.97499847,-4.167789936,FR
medium_airport,LFRS,NTE,Nantes Atlantique Airport,47.15319824,-1.610730052,FR
medium_airport,LFSD,DIJ,Dijon-Bourgogne Airport,47.268902,5.09,FR
medium_airport,LFSG,EPL,Épinal-Mirecourt Airport,48.325001,6.06998,FR
medium_airport,LFSL,BVE,Brive-Souillac,45.039722,1.485556,FR
medium_airport,LFST,SXB,Strasbourg Airport,48.53829956,7.628230095,FR
medium_airport,LFTH,TLN,Toulon-Hyères Airport,43.09730148,6.146029949,FR
medium_airport,LFTW,FNI,Nîmes-Arles-Camargue Airport,43.75740051,4.416349888,FR
large_airport,EGAA,BFS,Belfast International Airport,54.65750122,-6.215829849,GB
large_airport,EGAC,BHD,George Best Belfast City Airport,54.61809921,-5.872499943,GB
large_airport,EGBB,BHX,Birmingham International Airport,52.45389938,-1.748029947,GB
large_airport,EGCC,MAN,Manchester Airport,53.35369873,-2.274950027,GB
large_airport,EGCN,DSA,Robin Hood Doncaster Sheffield Airport,53.48053781,-1.010656357,GB
large_airport,EGFF,CWL,Cardiff International Airport,51.39670181,-3.343329906,GB
large_airport,EGGD,BRS,Bristol Airport,51.382702,-2.71909,GB
large_airport,EGGP,LPL,Liverpool John Lennon Airport,53.33359909,-2.849720001,GB
large_airport,EGGW,LTN,London Luton Airport,51.87469864,-0.368333012,GB
large_airport,EGHH,BOH,Bournemouth Airport,50.77999878,-1.842499971,GB
large_airport,EGHI,SOU,Southampton Airport,50.95029831,-1.35679996,GB
large_airport,EGKK,LGW,London Gatwick Airport,51.148102,-0.190278,GB
large_airport,EGLL,LHR,London Heathrow Airport,51.4706,-0.461941,GB
large_airport,EGNM,LBA,Leeds Bradford Airport,53.86589813,-1.660570025,GB
large_airport,EGNT,NCL,Newcastle Airport,55.03749847,-1.691669941,GB
large_airport,EGNX,EMA,East Midlands Airport,52.83110046,-1.328060031,GB
large_airport,EGPD,ABZ,Aberdeen Dyce Airport,57.20190048,-2.197779894,GB
large_airport,EGPF,GLA,Glasgow International Airport,55.871899,-4.43306,GB
large_airport,EGPH,EDI,Edinburgh Airport,55.95000076,-3.372499943,GB
large_airport,EGSH,NWI,Norwich International Airport,52.67580032,1.282780051,GB
large_airport,EGSS,STN,London Stansted Airport,51.88499832,0.234999999,GB
large_airport,EGTE,EXT,Exeter International Airport,50.7344017,-3.413889885,GB
large_airport,EGVN,BZZ,RAF Brize Norton,51.75,-1.58362,GB
medium_airport,EGAE,LDY,City of Derry Airport,55.0428009,-7.161109924,GB
medium_airport,EGBN,NQT,Nottingham Airport,52.91999817,-1.079169989,GB
medium_airport,EGEC,CAL,Campbeltown Airport,55.43719864,-5.686389923,GB
medium_airport,EGED,EOI,Eday Airport,59.19060135,-2.772219896,GB
medium_airport,EGEF,FIE,Fair Isle Airport,59.53580093,-1.628059983,GB
medium_airport,EGHC,LEQ,Land's End Airport,50.102798,-5.67056,GB
medium_airport,EGHE,ISC,St. Mary's Airport,49.91329956,-6.291669846,GB
medium_airport,EGHQ,NQY,Newquay Cornwall Airport,50.44060135,-4.995409966,GB
medium_airport,EGLC,LCY,London City Airport,51.505299,0.055278,GB
medium_airport,EGMC,SEN,Southend Airport,51.57139969,0.695555985,GB
medium_airport,EGMD,LYX,Lydd Airport,50.95610046,0.939167023,GB
medium_airport,EGNH,BLK,Blackpool International Airport,53.77170181,-3.028609991,GB
medium_airport,EGNJ,HUY,Humberside Airport,53.57440186,-0.350832999,GB
medium_airport,EGNR,CEG,Hawarden Airport,53.17810059,-2.977780104,GB
medium_airport,EGNV,MME,Durham Tees Valley Airport,54.50920105,-1.429409981,GB
medium_airport,EGOV,VLY,Anglesey Airport,53.24810028,-4.535339832,GB
medium_airport,EGPA,KOI,Kirkwall Airport,58.95780182,-2.904999971,GB
medium_airport,EGPB,LSI,Sumburgh Airport,59.87889862,-1.295560002,GB
medium_airport,EGPC,WIC,Wick Airport,58.45890045,-3.093060017,GB
medium_airport,EGPE,INV,Inverness Airport,57.54249954,-4.047500134,GB
medium_airport,EGPI,ILY,Islay Airport,55.68190002,-6.256669998,GB
medium_airport,EGPK,PIK,Glasgow Prestwick Airport,55.50939941,-4.586669922,GB
medium_airport,EGPL,BEB,Benbecula Airport,57.48109818,-7.362780094,GB
medium_airport,EGPN,DND,Dundee Airport,56.45249939,-3.02583003,GB
medium_airport,EGPO,SYY,Stornoway Airport,58.21559906,-6.331110001,GB
medium_airport,EGPR,BRR,Barra Airport,57.0228,-7.44306,GB
medium_airport,EGPU,TRE,Tiree Airport,56.49919891,-6.869170189,GB
medium_airport,GB-OUK,OUK,Outer Skerries Airport,60.4252,-0.75,GB
medium_airport,EGJA,ACI,Alderney Airport,49.706104,-2.21472,GG
medium_airport,EGJB,GCI,Guernsey Airport,49.43500137,-2.601969957,GG
medium_airport,LXGB,GIB,Gibraltar Airport,36.15119934,-5.34965992,GI
large_airport,LGAV,ATH,Eleftherios Venizelos International Airport,37.93640137,23.94449997,GR
large_airport,LGIR,HER,Heraklion International Nikos Kazantzakis Airport,35.33969879,25.18029976,GR
large_airport,LGTS,SKG,Thessaloniki Macedonia International Airport,40.5196991,22.97089958,GR
medium_airport,LGAL,AXD,Alexandroupoli Democritus Airport,40.8559,25.956301,GR
medium_airport,LGHI,JKH,Chios Island National Airport,38.34320068,26.1406002,GR
medium_airport,LGIO,IOA,Ioannina Airport,39.69639969,20.82250023,GR
medium_airport,LGKF,EFL,Kefallinia Airport,38.12009811,20.50049973,GR
medium_airport,LGKL,KLX,Kalamata Airport,37.06829834,22.02549934,GR
medium_airport,LGKO,KGS,Kos Airport,36.79330063,27.0916996,GR
medium_airport,LGKP,AOK,Karpathos Airport,35.42139816,27.14599991,GR
medium_airport,LGKR,CFU,Ioannis Kapodistrias International Airport,39.60189819,19.9116993,GR
medium_airport,LGKV,KVA,Kavala Alexander the Great International Airport,40.9133,24.6192,GR
medium_airport,LGKZ,KZI,Filippos Airport,40.28609848,21.84079933,GR
medium_airport,LGMK,JMK,Mikonos Airport,37.43510056,25.34810066,GR
medium_airport,LGMT,MJT,Mytilene International Airport,39.05670166,26.59830093,GR
medium_airport,LGPZ,PVK,Aktion National Airport,38.92549896,20.76530075,GR
medium_airport,LGRP,RHO,Diagoras Airport,36.40539932,28.08620071,GR
medium_airport,LGRX,GPA,Araxos Airport,38.1511,21.4256,GR
medium_airport,LGSA,CHQ,Chania International Airport,35.53170013,24.14970016,GR
medium_airport,LGSK,JSI,Skiathos Island National Airport,39.17710114,23.50370026,GR
medium_airport,LGSM,SMI,Samos Airport,37.68999863,26.9116993,GR
medium_airport,LGSR,JTR,Santorini Airport,36.39920044,25.47929955,GR
medium_airport,LGST,JSH,Sitia Airport,35.21609879,26.10129929,GR
medium_airport,LGZA,ZTH,"Zakynthos International Airport ""Dionysios Solomos""",37.7509,20.8843,GR
large_airport,LDZA,ZAG,Zagreb Airport,45.74290085,16.06879997,HR
medium_airport,LDDU,DBV,Dubrovnik Airport,42.56140137,18.26819992,HR
medium_airport,LDPL,PUY,Pula Airport,44.89350128,13.9222002,HR
medium_airport,LDRI,RJK,Rijeka Airport,45.21689987,14.5703001,HR
medium_airport,LDSB,BWK,Bol Airport,43.28570175,16.67970085,HR
medium_airport,LDSP,SPU,Split Airport,43.53889847,16.29800034,HR
medium_airport,LDZD,ZAD,Zadar Airport,44.108299,15.3467,HR
large_airport,LHBP,BUD,Budapest Liszt Ferenc International Airport,47.42976,19.261093,HU
medium_airport,LHDC,DEB,Debrecen International Airport,47.48889923,21.61529922,HU
medium_airport,LHPP,PEV,Pécs-Pogány Airport,45.990898,18.240996,HU
medium_airport,LHPR,,Győr-Pér International Airport,47.624401,17.813601,HU
medium_airport,LHSM,SOB,Hévíz–Balaton Airport,46.686391,17.159084,HU
large_airport,EICK,ORK,Cork Airport,51.84130096,-8.491109848,IE
large_airport,EIDW,DUB,Dublin Airport,53.421299,-6.27007,IE
large_airport,EINN,SNN,Shannon Airport,52.702,-8.92482,IE
medium_airport,EICM,GWY,Galway Airport,53.30020142,-8.941590309,IE
medium_airport,EIDL,CFN,Donegal Airport,55.0442009,-8.340999603,IE
medium_airport,EIKN,NOC,Ireland West Knock Airport,53.91030121,-8.818490028,IE
medium_airport,EIKY,KIR,Kerry Airport,52.18090057,-9.523779869,IE
medium_airport,EIWF,WAT,Waterford Airport,52.18719864,-7.086959839,IE
medium_airport,EGNS,IOM,Isle of Man Airport,54.08330154,-4.623889923,IM
large_airport,BIKF,KEF,Keflavik International Airport,63.985001,-22.6056,IS
medium_airport,BIAR,AEY,Akureyri Airport,65.66000366,-18.0727005,IS
medium_airport,BIEG,EGS,Egilsstaðir Airport,65.28330231,-14.40139961,IS
medium_airport,BIHN,HFN,Hornafjörður Airport,64.295601,-15.2272,IS
medium_airport,BIHU,HZK,Húsavík Airport,65.952301,-17.426001,IS
medium_airport,BIIS,IFJ,Ísafjörður Airport,66.05809784,-23.13529968,IS
medium_airport,BIRK,RKV,Reykjavik Airport,64.12999725,-21.94059944,IS
large_airport,LIBD,BRI,Bari Karol Wojtyła Airport,41.138901,16.760599,IT
large_airport,LICC,CTA,Catania-Fontanarossa Airport,37.466801,15.0664,IT
large_airport,LICJ,PMO,Falcone–Borsellino Airport,38.175999,13.091,IT
large_airport,LIEE,CAG,Cagliari Elmas Airport,39.251499,9.05428,IT
large_airport,LIMC,MXP,Malpensa International Airport,45.6306,8.72811,IT
large_airport,LIME,BGY,Milan Bergamo Airport,45.673901,9.70417,IT
large_airport,LIMF,TRN,Turin Airport,45.200802,7.64963,IT
large_airport,LIMJ,GOA,Genoa Cristoforo Colombo Airport,44.4133,8.8375,IT
large_airport,LIML,LIN,Milano Linate Airport,45.445099,9.27674,IT
large_airport,LIPE,BLQ,Bologna Guglielmo Marconi Airport,44.5354,11.2887,IT
large_airport,LIPH,TSF,Treviso-Sant'Angelo Airport,45.648399,12.1944,IT
large_airport,LIPX,VRN,Verona Villafranca Airport,45.395699,10.8885,IT
large_airport,LIPZ,VCE,Venice Marco Polo Airport,45.505299,12.3519,IT
large_airport,LIRA,CIA,Ciampino–G. B. Pastine International Airport,41.7994,12.5949,IT
large_airport,LIRF,FCO,Leonardo da Vinci–Fiumicino Airport,41.8002778,12.2388889,IT
large_airport,LIRN,NAP,Naples International Airport,40.886002,14.2908,IT
large_airport,LIRP,PSA,Pisa International Airport,43.683899,10.3927,IT
medium_airport,LIBC,CRV,Crotone Airport,38.9972,17.0802,IT
medium_airport,LIBF,FOG,"Foggia ""Gino Lisa"" Airport",41.432899,15.535,IT
medium_airport,LIBP,PSR,Abruzzo Airport,42.431702,14.1811,IT
medium_airport,LIBR,BDS,Brindisi Airport,40.6576,17.947001,IT
medium_airport,LICA,SUF,Lamezia Terme Airport,38.905399,16.2423,IT
medium_airport,LICD,LMP,Lampedusa Airport,35.497898,12.6181,IT
medium_airport,LICG,PNL,Pantelleria Airport,36.816502,11.9689,IT
medium_airport,LICR,REG,Reggio Calabria Airport,38.071201,15.6516,IT
medium_airport,LICT,TPS,Vincenzo Florio Airport Trapani-Birgi,37.9114,12.488,IT
medium_airport,LIEA,AHO,Alghero-Fertilia Airport,40.632099,8.29077,IT
medium_airport,LIEO,OLB,Olbia Costa Smeralda Airport,40.898701,9.51763,IT
medium_airport,LIET,TTB,Tortolì Airport,39.9188,9.68298,IT
medium_airport,LIMG,ALL,Villanova D'Albenga International Airport,44.050598,8.12743,IT
medium_airport,LIMP,PMF,Parma Airport,44.824501,10.2964,IT
medium_airport,LIMW,AOT,Aosta Airport,45.738499,7.36872,IT
medium_airport,LIMZ,CUF,Cuneo International Airport,44.547001,7.62322,IT
medium_airport,LIPB,BZO,Bolzano Airport,46.460201,11.3264,IT
medium_airport,LIPK,FRL,Forlì Airport,44.194801,12.0701,IT
medium_airport,LIPO,VBS,Brescia Airport,45.428902,10.3306,IT
medium_airport,LIPQ,TRS,Trieste–Friuli Venezia Giulia Airport,45.827499,13.4722,IT
medium_airport,LIPR,RMI,Federico Fellini International Airport,44.020302,12.6117,IT
medium_airport,LIPY,AOI,Marche Airport,43.616299,13.3623,IT
medium_airport,LIRJ,EBA,Marina Di Campo Airport,42.7603,10.2394,IT
medium_airport,LIRQ,FLR,Peretola Airport,43.810001,11.2051,IT
medium_airport,LIRZ,PEG,Perugia San Francesco d'Assisi – Umbria International Airport,43.095901,12.5132,IT
medium_airport,EGJJ,JER,Jersey Airport,49.207901,-2.195509911,JE
large_airport,EYVI,VNO,Vilnius International Airport,54.634102,25.285801,LT
medium_airport,EYKA,KUN,Kaunas International Airport,54.96390152,24.08480072,LT
medium_airport,EYPA,PLQ,Palanga International Airport,55.97320175,21.09390068,LT
large_airport,ELLX,LUX,Luxembourg-Findel International Airport,49.6233333,6.2044444,LU
large_airport,EVRA,RIX,Riga International Airport,56.92359924,23.97109985,LV
medium_airport,EVLA,LPX,Liepāja International Airport,56.51750183,21.09690094,LV
medium_airport,EVVA,VNT,Ventspils International Airport,57.35779953,21.5442009,LV
medium_airport,LUKK,KIV,Chişinău International Airport,46.92770004,28.93099976,MD
large_airport,LYPG,TGD,Podgorica Airport / Podgorica Golubovci Airbase,42.359402,19.2519,ME
medium_airport,LYTV,TIV,Tivat Airport,42.40470123,18.72330093,ME
large_airport,LWSK,SKP,Skopje International Airport,41.961601,21.621401,MK
medium_airport,LWOH,OHD,Ohrid St. Paul the Apostle Airport,41.18,20.7423,MK
large_airport,LMML,MLA,Malta International Airport,35.857498,14.4775,MT
large_airport,EHAM,AMS,Amsterdam Airport Schiphol,52.308601,4.76389,NL
large_airport,EHEH,EIN,Eindhoven Airport,51.45009995,5.374529839,NL
medium_airport,EHBK,MST,Maastricht Aachen Airport,50.911701,5.77014,NL
medium_airport,EHGG,GRQ,Eelde Airport,53.11970139,6.579440117,NL
medium_airport,EHRD,RTM,Rotterdam The Hague Airport,51.956902,4.43722,NL
large_airport,ENBO,BOO,Bodø Airport,67.26920319,14.36530018,NO
large_airport,ENBR,BGO,Bergen Airport Flesland,60.29339981,5.218140125,NO
large_airport,ENGM,OSL,Oslo Gardermoen Airport,60.19390106,11.10039997,NO
large_airport,ENTC,TOS,Tromsø Airport,69.6832962,18.91889954,NO
large_airport,ENVA,TRD,Trondheim Airport Værnes,63.4578018,10.9239998,NO
large_airport,ENZV,SVG,Stavanger Airport Sola,58.87670135,5.63778019,NO
medium_airport,ENAL,AES,Ålesund Airport,62.5625,6.119699955,NO
medium_airport,ENAN,ANX,Andøya Airport,69.29250336,16.14419937,NO
medium_airport,ENAT,ALF,Alta Airport,69.97609711,23.37170029,NO
medium_airport,ENBN,BNN,Brønnøysund Airport,65.46109772,12.21749973,NO
medium_airport,ENBS,BJF,Båtsfjord Airport,70.60050201,29.69140053,NO
medium_airport,ENBV,BVG,Berlevåg Airport,70.871399,29.034201,NO
medium_airport,ENCN,KRS,Kristiansand Airport,58.204201,8.08537,NO
medium_airport,ENDU,BDU,Bardufoss Airport,69.05580139,18.54039955,NO
medium_airport,ENEV,EVE,"Harstad/Narvik Airport, Evenes",68.49130249,16.67810059,NO
medium_airport,ENFG,VDB,Leirin Airport,61.0155983,9.288060188,NO
medium_airport,ENFL,FRO,Florø Airport,61.58359909,5.024720192,NO
medium_airport,ENHD,HAU,Haugesund Airport,59.34529877,5.208360195,NO
medium_airport,ENHF,HFT,Hammerfest Airport,70.67970276,23.66860008,NO
medium_airport,ENHV,HVG,Valan Airport,71.00969696,25.98360062,NO
medium_airport,ENKB,KSU,Kristiansund Airport (Kvernberget),63.11180115,7.824520111,NO
medium_airport,ENKR,KKN,Kirkenes Airport (Høybuktmoen),69.72579956,29.8913002,NO
medium_airport,ENLK,LKN,Leknes Airport,68.15249634,13.6093998,NO
medium_airport,ENMH,MEH,Mehamn Airport,71.02970123,27.82670021,NO
medium_airport,ENML,MOL,Molde Airport,62.74470139,7.262499809,NO
medium_airport,ENMS,MJF,Mosjøen Airport (Kjærstad),65.78399658,13.21490002,NO
medium_airport,ENNA,LKL,Banak Airport,70.06880188,24.9734993,NO
medium_airport,ENNO,NTB,Notodden Airport,59.565701,9.21222,NO
medium_airport,ENOL,OLA,Ørland Airport,63.69889832,9.604000092,NO
medium_airport,ENOV,HOV,"Ørsta-Volda Airport, Hovden",62.18000031,6.074100018,NO
medium_airport,ENRA,MQN,"Mo i Rana Airport, Røssvoll",66.36389923,14.30140018,NO
medium_airport,ENRM,RVK,"Rørvik Airport, Ryum",64.83830261,11.14610004,NO
medium_airport,ENRO,RRS,Røros Airport,62.57839966,11.34230042,NO
medium_airport,ENSB,LYR,"Svalbard Airport, Longyear",78.24610138,15.46560001,NO
medium_airport,ENSH,SVJ,Svolvær Helle Airport,68.24330139,14.66919994,NO
medium_airport,ENSK,SKN,Stokmarknes Skagen Airport,68.5788269,15.03341675,NO
medium_airport,ENSO,SRP,Stord Airport,59.79190063,5.340849876,NO
medium_airport,ENSR,SOJ,Sørkjosen Airport,69.78679657,20.95940018,NO
medium_airport,ENSS,VAW,"Vardø Airport, Svartnes",70.35540009,31.04490089,NO
medium_airport,ENST,SSJ,Sandnessjøen Airport (Stokka),65.95680237,12.46889973,NO
medium_airport,ENTO,TRF,"Sandefjord Airport, Torp",59.18669891,10.25860024,NO
medium_airport,ENVD,VDS,Vadsø Airport,70.06529999,29.84469986,NO
large_airport,EPGD,GDN,Gdańsk Lech Wałęsa Airport,54.37760162,18.46619987,PL
large_airport,EPKK,KRK,Kraków John Paul II International Airport,50.077702,19.7848,PL
large_airport,EPKT,KTW,Katowice International Airport,50.4743,19.08,PL
large_airport,EPMO,WMI,Modlin Airport,52.451099,20.6518,PL
large_airport,EPPO,POZ,Poznań-Ławica Airport,52.42100143,16.82629967,PL
large_airport,EPWA,WAW,Warsaw Chopin Airport,52.16569901,20.96710014,PL
large_airport,EPWR,WRO,Copernicus Wrocław Airport,51.10269928,16.88579941,PL
medium_airport,EPBY,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,53.09680176,17.97769928,PL
medium_airport,EPLL,LCJ,Łódź Władysław Reymont Airport,51.72190094,19.3980999,PL
medium_airport,EPRA,RDO,Radom Airport,51.3891983,21.21330071,PL
medium_airport,EPRZ,RZE,Rzeszów-Jasionka Airport,50.110001,22.018999,PL
medium_airport,EPSC,SZZ,"Szczecin-Goleniów ""Solidarność"" Airport",53.58470154,14.90219975,PL
medium_airport,EPSY,SZY,Olsztyn-Mazury Airport,53.481899,20.9377,PL
medium_airport,EPZG,IEG,Zielona Góra-Babimost Airport,52.13850021,15.7986002,PL
medium_airport,LUZ,LUZ,Lublin Airport,51.240278,22.713611,PL
large_airport,LPFR,FAO,Faro Airport,37.01440048,-7.965909958,PT
large_airport,LPLA,TER,Lajes Airport,38.761799,-27.090799,PT
large_airport,LPPD,PDL,João Paulo II Airport,37.74119949,-25.69790077,PT
large_airport,LPPR,OPO,Francisco de Sá Carneiro Airport,41.24810028,-8.681389809,PT
large_airport,LPPT,LIS,Humberto Delgado Airport (Lisbon Portela Airport),38.7813,-9.13592,PT
medium_airport,LPAZ,SMA,Santa Maria Airport,36.97140121,-25.17060089,PT
medium_airport,LPBG,BGC,Bragança Airport,41.8578,-6.70713,PT
medium_airport,LPCS,CAT,Cascais Airport,38.724998,-9.35523,PT
medium_airport,LPFL,FLW,Flores Airport,39.45529938,-31.13139915,PT
medium_airport,LPGR,GRW,Graciosa Airport,39.09220123,-28.02980042,PT
medium_airport,LPHR,HOR,Horta Airport,38.51990128,-28.71590042,PT
medium_airport,LPMA,FNC,Madeira Airport,32.697899,-16.7745,PT
medium_airport,LPPI,PIX,Pico Airport,38.554298,-28.441299,PT
medium_airport,LPPM,PRM,Portimão Airport,37.1493,-8.58396,PT
medium_airport,LPPS,PXO,Porto Santo Airport,33.07339859,-16.35000038,PT
medium_airport,LPSJ,SJZ,São Jorge Airport,38.665501,-28.1758,PT
medium_airport,LPVR,VRL,Vila Real Airport,41.2743,-7.72047,PT
medium_airport,LPVZ,VSE,Aerodromo Goncalves Lobato (Viseu Airport),40.725498,-7.88899,PT
large_airport,LROP,OTP,Henri Coandă International Airport,44.5711111,26.085,RO
medium_airport,LRAR,ARW,Arad International Airport,46.17660141,21.26199913,RO
medium_airport,LRBC,BCM,Bacău Airport,46.52190018,26.9102993,RO
medium_airport,LRBM,BAY,Maramureș International Airport,47.660598,23.467252,RO
medium_airport,LRBS,BBU,Băneasa International Airport,44.50320053,26.10210037,RO
